name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pLDDT,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,LIpLDDT,cLIpLDDT_i,cLIpLDDT_j,cLIpLDDT,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
BOP1___WASHC5,2,2,A,B,0.0000,0.0,0.0,0.0000,0.3358,0.0000,0.0000,0.0,0.0,0.2200,58.2,87.6,76.1,0.590,0,0,0,0,,,,,,,746,1159,,,,,BOP1___WASHC5_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
BOP1___WASHC5,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1815,0.0000,0.0000,0.0,0.0,0.2100,57.8,87.4,75.8,0.590,0,0,0,0,,,,,,,746,1159,,,,,BOP1___WASHC5_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
BOP1___WASHC5,4,5,A,B,0.0000,0.0,0.0,0.0000,0.2515,0.0000,0.0000,0.0,0.0,0.2000,58.8,86.4,75.6,0.580,0,0,0,0,,,,,,,746,1159,,,,,BOP1___WASHC5_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
BOP1___WASHC5,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1820,0.0000,0.0000,0.0,0.0,0.1900,58.9,87.2,76.1,0.580,0,0,0,0,,,,,,,746,1159,,,,,BOP1___WASHC5_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
CDK12___GFP,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2449,0.0000,0.0000,0.0,0.0,0.2800,31.3,84.0,38.6,0.330,0,0,0,0,,,,,,,1490,238,,,,,CDK12___GFP_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
CDK12___GFP,2,1,A,B,0.0000,0.0,0.0,0.0000,0.2204,0.0000,0.0000,0.0,0.0,0.2400,32.4,87.0,39.9,0.330,0,0,0,0,,,,,,,1490,238,,,,,CDK12___GFP_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
CDK12___GFP,3,5,A,B,0.0000,0.0,0.0,0.0000,0.2446,0.0000,0.0000,0.0,0.0,0.2300,32.8,89.2,40.6,0.330,0,0,0,0,,,,,,,1490,238,,,,,CDK12___GFP_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
CDK12___GFP,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2154,0.0000,0.0000,0.0,0.0,0.2200,32.6,88.7,40.3,0.330,0,0,0,0,,,,,,,1490,238,,,,,CDK12___GFP_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
CDK12___GFP,5,2,A,B,0.0000,0.0,0.0,0.0000,0.2793,0.0000,0.0000,0.0,0.0,0.2100,33.5,88.7,41.1,0.340,0,0,0,0,,,,,,,1490,238,,,,,CDK12___GFP_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
DLAT___MTARC1,1,3,A,B,0.1163,707.3,82.3,0.0340,0.6187,0.0852,0.1589,11118.0,45.0,0.4700,63.9,81.8,70.0,0.430,87,270,13,14,80.2,92.8,89.7,73.0,84.8,79.1,647,337,"[216-300,302-303]","[54-118,123-129,131-137,144-334]","[226,239,247-249,251,260,262,265,267-270]","[102-103,105,107-108,150,152-153,273-274,287-288,310-311]",DLAT___MTARC1_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
DLAT___MTARC1,2,2,A,B,0.0000,0.0,0.0,0.0000,0.2947,0.0000,0.0000,0.0,0.0,0.1900,63.0,82.6,69.7,0.400,0,0,0,0,,,,,,,647,337,,,,,DLAT___MTARC1_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
DLAT___MTARC1,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2279,0.0000,0.0000,0.0,0.0,0.1700,60.2,83.0,68.0,0.390,0,0,0,0,,,,,,,647,337,,,,,DLAT___MTARC1_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
DLAT___MTARC1,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1710,0.0000,0.0000,0.0,0.0,0.1700,62.3,82.3,69.1,0.400,0,0,0,0,,,,,,,647,337,,,,,DLAT___MTARC1_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
DLAT___MTARC1,5,5,A,B,0.0000,0.0,0.0,0.0000,0.2143,0.0000,0.0000,0.0,0.0,0.1700,61.2,82.6,68.5,0.390,0,0,0,0,,,,,,,647,337,,,,,DLAT___MTARC1_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
DLAT___PYGB,1,3,A,B,0.0000,0.0,0.0,0.0000,0.2608,0.0000,0.0000,0.0,0.0,0.2800,59.8,91.1,77.5,0.620,0,0,0,0,,,,,,,647,843,,,,,DLAT___PYGB_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
DLAT___PYGB,2,2,A,B,0.0000,0.0,0.0,0.0000,0.2318,0.0000,0.0000,0.0,0.0,0.2100,62.6,91.6,79.0,0.610,0,0,0,0,,,,,,,647,843,,,,,DLAT___PYGB_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
DLAT___PYGB,3,5,A,B,0.0000,0.0,0.0,0.0000,0.1802,0.0000,0.0000,0.0,0.0,0.1700,57.4,90.3,76.0,0.600,0,0,0,0,,,,,,,647,843,,,,,DLAT___PYGB_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
DLAT___PYGB,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1604,0.0000,0.0000,0.0,0.0,0.1700,59.3,91.0,77.2,0.600,0,0,0,0,,,,,,,647,843,,,,,DLAT___PYGB_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
DLAT___PYGB,5,4,A,B,0.0000,0.0,0.0,0.0000,0.1736,0.0000,0.0000,0.0,0.0,0.1600,57.6,91.2,76.6,0.600,0,0,0,0,,,,,,,647,843,,,,,DLAT___PYGB_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
ENO1___BOP1,1,1,A,B,0.0000,0.0,0.0,0.0000,0.3936,0.0000,0.0000,0.0,0.0,0.2500,93.2,64.2,74.9,0.440,0,0,0,0,,,,,,,434,746,,,,,ENO1___BOP1_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
ENO1___BOP1,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1443,0.0000,0.0000,0.0,0.0,0.1500,94.0,62.1,73.8,0.440,0,0,0,0,,,,,,,434,746,,,,,ENO1___BOP1_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
ENO1___BOP1,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1344,0.0000,0.0000,0.0,0.0,0.1500,93.5,65.2,75.6,0.440,0,0,0,0,,,,,,,434,746,,,,,ENO1___BOP1_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
ENO1___BOP1,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1330,0.0000,0.0000,0.0,0.0,0.1400,94.2,64.4,75.4,0.440,0,0,0,0,,,,,,,434,746,,,,,ENO1___BOP1_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
ENO1___BOP1,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1388,0.0000,0.0000,0.0,0.0,0.1400,93.9,63.1,74.4,0.440,0,0,0,0,,,,,,,434,746,,,,,ENO1___BOP1_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
ENO1___NOP2,1,5,A,B,0.0000,0.0,0.0,0.0000,0.1468,0.0000,0.0000,0.0,0.0,0.1700,94.1,51.5,66.3,0.420,0,0,0,0,,,,,,,434,812,,,,,ENO1___NOP2_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
ENO1___NOP2,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1439,0.0000,0.0000,0.0,0.0,0.1600,93.7,50.4,65.5,0.420,0,0,0,0,,,,,,,434,812,,,,,ENO1___NOP2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
ENO1___NOP2,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1384,0.0000,0.0000,0.0,0.0,0.1500,93.5,50.9,65.7,0.420,0,0,0,0,,,,,,,434,812,,,,,ENO1___NOP2_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
ENO1___NOP2,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1408,0.0000,0.0000,0.0,0.0,0.1500,94.4,51.5,66.4,0.420,0,0,0,0,,,,,,,434,812,,,,,ENO1___NOP2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
ENO1___NOP2,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1379,0.0000,0.0000,0.0,0.0,0.1500,93.9,51.5,66.3,0.420,0,0,0,0,,,,,,,434,812,,,,,ENO1___NOP2_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
EPB41___CDK12,1,5,A,B,0.3389,1100.2,372.9,0.4563,0.9526,0.2751,0.4175,7860.0,154.0,0.4500,46.9,32.3,37.7,0.320,344,307,34,31,85.8,89.1,87.4,73.7,77.3,75.4,864,1490,"[127-137,207-539]","[66-80,724-758,769-794,809-884,890-972,974,976-1025,1030-1050]","[128,130-137,434,437-444,448,450,470,474,477,481,484,488-489,493,503-508]","[69-80,737,770,859,861,880,892-893,895-901,934,937-940]",EPB41___CDK12_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
EPB41___CDK12,2,2,A,B,0.3365,606.2,204.0,0.3413,0.9330,0.2565,0.4415,4129.0,89.0,0.4300,47.8,34.0,39.1,0.330,320,14,25,9,88.6,52.7,87.1,85.0,63.8,79.4,864,1490,"[209-341,349-375,377-536]",[66-79],"[434-435,437-444,448,450,470,474,477,481,484,488-489,493,504-508]",[69-77],EPB41___CDK12_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
EPB41___CDK12,3,1,A,B,0.3211,557.5,179.0,0.3118,0.9211,0.2424,0.4254,3614.0,86.0,0.4200,45.9,32.5,37.4,0.320,304,12,24,9,85.2,53.6,84.0,81.4,60.8,75.8,864,1490,"[209-340,350,353-357,359-374,377-496,498,501-526,529,531,535]",[67-78],"[434,437-444,448,450,470,474,477,481,484,488-489,493,504-508]",[69-77],EPB41___CDK12_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
EPB41___CDK12,4,4,A,B,0.3100,602.5,186.8,0.3393,0.9146,0.2348,0.4091,4173.0,87.0,0.4200,44.4,31.0,35.9,0.320,321,14,23,10,83.7,54.9,82.5,79.1,62.5,74.1,864,1490,"[208-340,349-499,502-538]",[67-80],"[437-444,448,450,470,474,477,481,484,488-489,493,504-508]","[69-77,79]",EPB41___CDK12_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
EPB41___CDK12,5,3,A,B,0.1923,629.0,121.0,0.2018,0.8770,0.1628,0.2271,3630.0,109.0,0.4100,46.4,32.8,37.8,0.320,291,21,36,14,87.4,48.1,84.8,82.5,53.4,74.4,864,1490,"[211-275,280-339,350,353-357,360-373,377-496,503-526,528-529]","[67-78,392-400]","[405-407,409,411,422,430,434,437-444,448,450,462-465,470,474,477,481,484-485,488-489,493,504-508]","[69-77,394-398]",EPB41___CDK12_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
EPB41___NCKAP1,1,5,A,B,0.0000,0.0,0.0,0.0000,0.4435,0.0004,0.0000,1.0,0.0,0.2700,43.8,89.1,69.5,0.590,1,1,0,0,36.2,92.7,64.5,,,,864,1128,[706],[224],,,EPB41___NCKAP1_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
EPB41___NCKAP1,2,2,A,B,0.0000,0.0,0.0,0.0000,0.4237,0.0000,0.0000,0.0,0.0,0.2400,41.9,89.6,68.9,0.590,0,0,0,0,,,,,,,864,1128,,,,,EPB41___NCKAP1_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
EPB41___NCKAP1,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2536,0.0000,0.0000,0.0,0.0,0.2200,44.2,89.3,69.7,0.590,0,0,0,0,,,,,,,864,1128,,,,,EPB41___NCKAP1_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
EPB41___NCKAP1,4,1,A,B,0.0000,0.0,0.0,0.0000,0.3029,0.0000,0.0000,0.0,0.0,0.2000,43.8,89.5,69.7,0.580,0,0,0,0,,,,,,,864,1128,,,,,EPB41___NCKAP1_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
EPB41___NCKAP1,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1900,0.0000,0.0000,0.0,0.0,0.2000,44.2,89.6,69.9,0.590,0,0,0,0,,,,,,,864,1128,,,,,EPB41___NCKAP1_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
EPB41___SAMM50,1,1,A,B,0.1521,744.2,113.2,0.0199,0.8015,0.1367,0.1692,5539.0,100.0,0.4300,48.3,78.4,58.9,0.400,26,323,20,47,36.7,86.4,82.7,37.3,83.1,69.4,864,469,[696-721],"[58,88-93,95-97,102,123-181,183-288,291-308,311-377,391-405,422-434,436-469]","[699-704,706-715,717-720]","[133,135-138,140-142,144,158,160,162,164,166,168-169,171-173,175,177,187,189,191,193,195,197,199,206,208,212,214,216,225,229,261,282,284,297,334-335,337-338,351,465-467]",EPB41___SAMM50_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
EPB41___SAMM50,2,5,A,B,0.0285,3.9,0.1,0.0000,0.4591,0.0283,0.0288,5.0,3.0,0.3400,46.4,79.1,57.9,0.400,4,4,3,2,31.4,67.4,49.4,29.9,65.7,44.2,864,469,"[661-662,664-665]","[130,132,134-135]","[661,664-665]","[132,135]",EPB41___SAMM50_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
EPB41___SAMM50,3,2,A,B,0.0367,10.4,0.4,0.0000,0.4928,0.0335,0.0401,18.0,6.0,0.2900,45.6,78.7,57.2,0.390,9,10,5,3,32.3,73.5,54.0,31.8,67.6,45.2,864,469,[659-667],"[128-130,132,134-135,137,143,145,147]","[659,661,665-667]","[130,134-135]",EPB41___SAMM50_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
EPB41___SAMM50,4,4,A,B,0.0000,0.0,0.0,0.0000,0.4493,0.0129,0.0000,1.0,0.0,0.2600,44.4,78.1,56.3,0.400,1,1,0,0,31.5,94.9,63.2,,,,864,469,[705],[225],,,EPB41___SAMM50_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
EPB41___SAMM50,5,3,A,B,0.0000,0.0,0.0,0.0000,0.4561,0.0000,0.0000,0.0,0.0,0.2600,46.3,79.1,57.8,0.400,0,0,0,0,,,,,,,864,469,,,,,EPB41___SAMM50_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
ERLIN1___ERLIN2,1,4,A,B,0.5481,6542.0,3585.9,0.5874,0.9599,0.4248,0.7073,90100.0,475.0,0.6000,78.5,81.0,79.7,0.600,295,294,91,86,88.8,89.2,89.0,87.4,87.7,87.5,348,339,[1-295],[1-294],"[37-42,77-79,81-85,106-110,116,120,123-124,127-128,131-132,135-136,178,180-181,184-185,187-188,191-192,194-195,198-199,201-202,205-206,209-210,212-213,216-217,220-221,223-224,227-228,231,234-235,238-239,241-242,245-246,249-250,252-253,256-257,259-261,263-264,267-268,270-271,274-275,278,283,286-287,289-290,294]","[25-29,46-49,65-66,68,90,92,137-138,141-142,145,167,169-172,180,183-184,186-188,190-192,194-195,198-199,201-202,205-206,208-209,212-213,216-217,219-220,223-224,227-228,230-231,234-235,238,241-242,245-246,248-249,252-253,256,259-260,263-264,267-268,270-271,274-275,277,279-280,282-283,286-287,289-290]",ERLIN1___ERLIN2_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
ERLIN1___ERLIN2,2,2,A,B,0.5066,6433.2,3259.2,0.5317,0.9535,0.3907,0.6569,83607.0,495.0,0.5900,78.3,80.0,79.1,0.590,291,289,95,87,88.4,88.6,88.5,86.8,86.9,86.8,348,339,[5-295],[5-293],"[37-42,77-79,81-85,107-110,115-116,120-121,123-124,127-128,131-132,135-136,161,178,180-181,184-185,187-188,191-192,194-195,198-199,201-202,205-206,209-210,212-213,216-217,220-221,223-224,227-228,231-232,234-235,238-239,241-242,245-246,249-250,252-253,256-257,259-261,263-264,267-268,270-271,274-275,278,283,286-287,289-291,294]","[25-29,46-49,65-66,68,90,92,137-138,141-142,145,166-167,169-172,180,183-184,186-188,191-192,194-195,198-199,201-202,205-206,208-209,212-213,216-217,219-220,223-224,227-228,230-231,234-235,238,241-242,245-246,248-249,252-253,256,259-260,263-264,267-268,270-271,274-275,277,279-280,282-283,286-287,289-291]",ERLIN1___ERLIN2_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
ERLIN1___ERLIN2,3,1,A,B,0.3780,6149.6,2324.9,0.3533,0.8306,0.2864,0.4990,74153.0,510.0,0.5400,77.9,78.2,78.0,0.570,289,283,86,95,87.6,86.8,87.2,85.9,85.5,85.7,348,339,[7-295],[11-293],"[27-31,48-51,67-68,70,92,94,139-140,143-144,147,168-169,171-174,182,185-186,188-190,193-194,196-197,200-201,203-204,207-208,210-211,214-215,218-219,221-222,225-226,229-230,232-233,236-237,240,243-244,247-248,250-251,254-255,258,261-262,265-266,269-270,272-273,276-277,279,281-282,284-285,288-289,291-292]","[35-40,75-77,79-83,105-108,113-114,118-119,121-122,125-126,129-130,133,159,176,178-179,182-183,185-186,189-190,192-193,196-197,199-200,203-204,207-208,210-211,214-215,217-219,221-222,225-226,229-230,232-233,236-237,239-240,243-244,247-248,250-251,254-255,257-259,261-262,265-266,268-269,272-273,276,281,284-285,287-289,292]",ERLIN1___ERLIN2_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
ERLIN1___ERLIN2,4,5,A,B,0.4570,6193.2,2830.2,0.4466,0.9059,0.3386,0.6167,76711.0,500.0,0.5300,76.1,78.4,77.2,0.550,291,291,95,88,86.0,86.5,86.2,84.3,85.4,84.8,348,339,[6-296],[5-295],"[37-42,77-79,81-85,106-110,116,120,123-124,127-128,131-132,135-136,161,178,180-181,184-185,187-188,191-192,194-195,198-199,201-202,205-206,209-210,212-213,216-217,220-221,223-224,227-228,231-232,234-235,238-239,241-242,245-246,249-250,252-253,256-257,259-261,263-264,267-268,270-271,274-275,278,283,286-287,289-291,293-294]","[25-29,46-49,65-66,68,90,92,137-138,141-142,145,166-167,169-172,180,183-184,186-188,191-192,194-195,198-199,201-202,205-206,208-209,212-213,216-217,219-220,223-224,227-228,230-231,234-235,238,241-242,245-246,248-249,252-253,256-257,259-260,263-264,267-268,270-272,274-275,277,279-280,282-283,286-287,289-290]",ERLIN1___ERLIN2_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
ERLIN1___ERLIN2,5,3,A,B,0.2041,1505.8,307.3,0.0833,0.6768,0.1766,0.2358,8688.0,261.0,0.3800,74.5,74.6,74.5,0.470,206,214,62,64,82.9,82.0,82.4,82.1,81.2,81.6,348,339,"[17-18,22-38,41-43,46-53,59-67,69,71,77,79-80,86-87,92-95,97-110,112-113,115,117,128,130,141,149,151-152,154-155,158-159,162,164-167,171-174,176,178-179,181-182,184,186-298]","[23-32,34-45,47-49,51,55-66,76-82,84-86,90,92,95-116,119-120,122-127,129,131-133,135,147,149,153,156,160,162-164,166-167,176,178-295]","[27-31,48-50,67,171-174,189,204,208,211,214-215,218-219,222,225-226,229-230,232-233,236-237,240-241,243-244,247-248,250-251,254-255,258-259,261-262,265-266,269-270,272-273,276-277,279,281-282,284-285,288-289,291-292,295]","[35-40,81,105-106,108,125,193,196,200,203-204,207,210-211,214-215,217-219,221-222,225-226,229-230,232-233,236-237,239-240,243-244,247-248,250-251,254-255,257-259,261-262,265-266,268-269,272-273,276,281,284-285,287-289,291-292]",ERLIN1___ERLIN2_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
GPD2___ERLIN1,1,5,A,B,0.0000,0.0,0.0,0.0000,0.1489,0.0000,0.0000,0.0,0.0,0.1700,81.3,62.1,75.1,0.600,0,0,0,0,,,,,,,727,348,,,,,GPD2___ERLIN1_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
GPD2___ERLIN1,2,1,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1700,83.3,65.0,77.4,0.600,0,0,0,0,,,,,,,727,348,,,,,GPD2___ERLIN1_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
GPD2___ERLIN1,3,3,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1700,81.4,66.8,76.7,0.600,0,0,0,0,,,,,,,727,348,,,,,GPD2___ERLIN1_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
GPD2___ERLIN1,4,4,A,B,0.0000,0.0,0.0,0.0000,0.1501,0.0000,0.0000,0.0,0.0,0.1600,82.6,58.3,74.7,0.610,0,0,0,0,,,,,,,727,348,,,,,GPD2___ERLIN1_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
GPD2___ERLIN1,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1614,0.0000,0.0000,0.0,0.0,0.1600,84.1,67.2,78.6,0.610,0,0,0,0,,,,,,,727,348,,,,,GPD2___ERLIN1_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___ABHD10,1,2,A,B,0.0000,0.0,0.0,0.0000,0.1310,0.0000,0.0000,0.0,0.0,0.1500,81.6,79.2,80.7,0.560,0,0,0,0,,,,,,,506,306,,,,,HARS2___ABHD10_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___ABHD10,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1277,0.0000,0.0000,0.0,0.0,0.1400,82.0,79.1,80.9,0.560,0,0,0,0,,,,,,,506,306,,,,,HARS2___ABHD10_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HARS2___ABHD10,3,4,A,B,0.0000,0.0,0.0,0.0000,0.1136,0.0000,0.0000,0.0,0.0,0.1400,82.1,79.0,80.9,0.550,0,0,0,0,,,,,,,506,306,,,,,HARS2___ABHD10_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HARS2___ABHD10,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1121,0.0000,0.0000,0.0,0.0,0.1300,81.1,79.0,80.3,0.550,0,0,0,0,,,,,,,506,306,,,,,HARS2___ABHD10_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HARS2___ABHD10,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1012,0.0000,0.0000,0.0,0.0,0.1100,81.7,79.2,80.8,0.550,0,0,0,0,,,,,,,506,306,,,,,HARS2___ABHD10_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HARS2___CDC37,1,4,A,B,0.0475,25.3,1.2,0.0110,0.4288,0.0494,0.0458,64.0,10.0,0.2700,81.9,57.4,71.4,0.530,39,12,6,3,90.5,72.0,86.1,79.8,58.8,72.8,506,378,"[19,417,423,425-427,429-435,437,440,445,448-450,452,462-463,466-469,472,476-477,479-480,483-484,486-488,497,500-501]","[3-5,158,172,174,176,178,258,261-262,264]","[19,417,449,466,480,487]","[4-5,262]",HARS2___CDC37_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HARS2___CDC37,2,1,A,B,0.0953,96.8,9.2,0.0151,0.4973,0.0806,0.1127,293.0,32.0,0.2700,83.7,58.6,73.0,0.530,9,95,6,15,47.4,76.7,74.2,48.8,76.3,68.4,506,378,"[12,15-22]","[155,157-162,165,167-181,183-200,202,204-214,216-218,220-221,223,225-228,232,234-240,242,246-268]","[15-16,18-21]","[187-188,191-192,194-195,213-214,217,255,258-259,262-263,266]",HARS2___CDC37_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HARS2___CDC37,3,2,A,B,0.0658,29.8,2.0,0.0128,0.4367,0.0609,0.0710,111.0,8.0,0.2600,82.7,61.8,73.8,0.520,6,80,3,5,46.5,83.8,81.2,50.6,80.3,69.2,506,378,"[15-16,18-21]","[155-162,165,167-181,184-192,194-196,198-199,205-206,209-211,213-214,216,220-221,225-227,229,231,234-236,239-240,247,250-270]",[18-20],"[187,191,259,262,266]",HARS2___CDC37_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___CDC37,4,3,A,B,0.0000,0.0,0.0,0.0000,0.3413,0.0000,0.0000,0.0,0.0,0.2200,80.8,60.7,72.2,0.520,0,0,0,0,,,,,,,506,378,,,,,HARS2___CDC37_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HARS2___CDC37,5,5,A,B,0.0187,14.0,0.3,0.0116,0.4135,0.0216,0.0163,65.0,3.0,0.2200,81.7,61.9,73.2,0.530,5,41,1,3,36.4,84.8,79.5,40.2,86.4,74.9,506,378,[16-20],"[158,170-172,174-178,185-187,190-193,195-196,200,202,204-206,208-211,226-227,231,238,251,254-255,257-258,260-262,264,267]",[19],"[191,195,262]",HARS2___CDC37_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HARS2___DLAT,1,4,A,B,0.0000,0.0,0.0,0.0000,0.1525,0.0000,0.0000,0.0,0.0,0.1600,81.3,59.4,69.0,0.450,0,0,0,0,,,,,,,506,647,,,,,HARS2___DLAT_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HARS2___DLAT,2,2,A,B,0.0000,0.0,0.0,0.0000,0.1656,0.0000,0.0000,0.0,0.0,0.1600,81.7,64.0,71.8,0.450,0,0,0,0,,,,,,,506,647,,,,,HARS2___DLAT_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HARS2___DLAT,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1530,0.0000,0.0000,0.0,0.0,0.1600,81.9,63.1,71.4,0.450,0,0,0,0,,,,,,,506,647,,,,,HARS2___DLAT_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HARS2___DLAT,4,5,A,B,0.0000,0.0,0.0,0.0000,0.1445,0.0000,0.0000,0.0,0.0,0.1400,80.9,61.1,69.8,0.440,0,0,0,0,,,,,,,506,647,,,,,HARS2___DLAT_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HARS2___DLAT,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1428,0.0000,0.0000,0.0,0.0,0.1400,80.6,61.5,69.9,0.440,0,0,0,0,,,,,,,506,647,,,,,HARS2___DLAT_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
HARS2___EMC7,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2587,0.0000,0.0000,0.0,0.0,0.1600,83.4,53.2,73.6,0.600,0,0,0,0,,,,,,,506,242,,,,,HARS2___EMC7_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
